URL,id,URL,speaker_name,headline,description,date given,event,duration,date published,tags,,
http://www.ted.com/talks/view/id/,1694,http://www.ted.com/talks/view/id/1694,Hyeonseo Lee,My escape from North Korea,"As a child growing up in North Korea, Hyeonseo Lee thought her country was ""the best on the planet."" It wasn't until the famine of the 90s that she began to wonder. She escaped the country at 14, to begin a life in hiding, as a refugee in China. Hers is a harrowing, personal tale of survival and hope -- and a powerful reminder of those who face constant danger, even when the border is far behind.",February-13,TED2013,0:12:15,3/20/13,"Asia,family,culture,politics,global issues",,
http://www.ted.com/talks/view/id/,1696,http://www.ted.com/talks/view/id/1696,Francis Collins,We need better drugs -- now,"Today we know the molecular cause of 4,000 diseases, but treatments are available for only 250 of them. So what's taking so long? Geneticist and physician Francis Collins explains why systematic drug discovery is imperative, even for rare and complex diseases, and offers a few solutions -- like teaching old drugs new tricks.",April-12,TEDMED 2012,0:14:40,3/21/13,"molecular biology,synthetic biology,pharmaceuticals,biotech,disease,illness,public health,genetics,health,health care,medicine,medical research,DNA,biology,innovation,science,engineering,future",,
http://www.ted.com/talks/view/id/,1697,http://www.ted.com/talks/view/id/1697,Eric Whitacre,Virtual Choir Live,"Composer and conductor Eric Whitacre has inspired millions by bringing together ""virtual choirs,"" singers from many countries spliced together on video. Now, for the first time ever, he creates the experience in real time, as 32 singers from around the world Skype in to join an onstage choir (assembled from three local colleges) for an epic performance of Whitacre's ""Cloudburst,"" based on a poem by Octavio Paz.",February-13,TED2013,0:12:32,3/22/13,"conducting,live music,virtual reality,entertainment,technology,collaboration,community",,
http://www.ted.com/talks/view/id/,1698,http://www.ted.com/talks/view/id/1698,Jessica Green,We're covered in germs. Let's design for that.,"Our bodies and homes are covered in microbes -- some good for us, some bad for us. As we learn more about the germs and microbes who share our living spaces, TED Fellow Jessica Green asks: Can we design buildings that encourage happy, healthy microbial environments?",February-13,TED2013,0:08:43,3/25/13,"health,visualizations,biology,architecture,science,microbiology,microbes,climate change,environment,sustainability,biodiversity,ecology,design,collaboration,data,TED Fellows",,
http://www.ted.com/talks/view/id/,1700,http://www.ted.com/talks/view/id/1700,Mark Shaw,One very dry demo,"Mark Shaw demos Ultra-Ever Dry, a liquid-repellent coating that acts as an astonishingly powerful shield against water and water-based materials. At the nano level, the spray covers a surface with an umbrella of air so that water bounces right off. Watch for an exciting two-minute kicker.",February-13,TED2013,0:05:31,3/26/13,"nanoscale,invention,water,demo,technology",,
http://www.ted.com/talks/view/id/,1699,http://www.ted.com/talks/view/id/1699,Richard Turere,My invention that made peace with lions,"In the Maasai community where Richard Turere lives with his family, cattle are all-important. But lion attacks were growing more frequent. In this short, inspiring talk, the young inventor shares the solar-powered solution he designed to safely scare the lions away.",February-13,TED2013,0:07:20,3/27/13,"biodiversity,agriculture,technology",,
http://www.ted.com/talks/view/id/,1701,http://www.ted.com/talks/view/id/1701,Colin Camerer,"When you're making a deal, what's going on in your brain?",When two people are trying to make a deal -- whether they_re competing or cooperating -- what_s really going on inside their brains? Behavioral economist Colin Camerer shows research that reveals how badly we predict what others are thinking. Bonus: He presents an unexpected study that shows chimpanzees might just be better at it.,January-13,TEDxCaltech,0:13:49,3/28/13,"monkeys,behavioral economics,neuroscience,economics,TEDx,choice",,
http://www.ted.com/talks/view/id/,1705,http://www.ted.com/talks/view/id/1705,Katherine Kuchenbecker,The technology of touch,"As we move through the world, we have an innate sense of how things feel -- the sensations they produce on our skin and how our bodies orient to them. Can technology leverage this? In this fun, fascinating TED-Ed lesson, learn about the field of haptics, and how it could change everything from the way we shop online to how dentists learn the telltale feel of a cavity.",November-12,TEDYouth 2012,0:06:28,3/29/13,"TEDYouth,engineering,technology",,
http://www.ted.com/talks/view/id/,1703,http://www.ted.com/talks/view/id/1703,Kees Moeliker,How a dead duck changed my life,"One afternoon, Kees Moeliker got a research opportunity few ornithologists would wish for: A flying duck slammed into his glass office building, died, and then ... what happened next would change his life. [Note: Contains graphic images and descriptions of sexual behavior in animals.]",February-13,TED2013,0:11:52,4/1/13,"birds,sex,biology,science,environment,humor",,
http://www.ted.com/talks/view/id/,1704,http://www.ted.com/talks/view/id/1704,Sanjay Dastoor,"A skateboard, with a boost","Imagine an electric vehicle that can get you to work -- or anywhere in a six-mile radius -- quickly, without traffic frustrations or gasoline. Now imagine you can pick it up and carry it with you. Yes, this souped-up skateboard could change the face of morning commutes.",February-13,TED2013,0:04:20,4/2/13,"transportation,technology",,
http://www.ted.com/talks/view/id/,1702,http://www.ted.com/talks/view/id/1702,Lawrence Lessig,"We the People, and the Republic we must reclaim","There is a corruption at the heart of American politics, caused by the dependence of Congressional candidates on funding from the tiniest percentage of citizens. That's the argument at the core of this blistering talk by legal scholar Lawrence Lessig. With rapid-fire visuals, he shows how the funding process weakens the Republic in the most fundamental way, and issues a rallying bipartisan cry that will resonate with many in the U.S. and beyond.",February-13,TED2013,0:18:19,4/3/13,"law,corruption,politics,democracy,global issues,government",,
http://www.ted.com/talks/view/id/,1707,http://www.ted.com/talks/view/id/1707,Skylar Tibbits,"The emergence of ""4D printing""","3D printing has grown in sophistication since the late 1970s; TED Fellow Skylar Tibbits is shaping the next development, which he calls 4D printing, where the fourth dimension is time. This emerging technology will allow us to print objects that then reshape themselves or self-assemble over time. Think: a printed cube that folds before your eyes, or a printed pipe able to sense the need to expand or contract.",February-13,TED2013,0:08:22,4/4/13,"industrial design,design,technology,TED Fellows",,
http://www.ted.com/talks/view/id/,1708,http://www.ted.com/talks/view/id/1708,Ken Jennings,"Watson, Jeopardy and me, the obsolete know-it-all","Trivia whiz Ken Jennings has made a career as a keeper of facts; he holds the longest winning streak in history on the US quiz show Jeopardy. But in 2011, he played a challenge match against IBM's supercomputer Watson -- and lost. With humor and humility, Jennings tells us how it felt to have a computer literally beat him at his own game, and makes the case for good old-fashioned human knowledge.",February-13,TEDxSeattleU,0:17:52,4/5/13,"robots,computers,AI,TEDx,entertainment,technology",,
http://www.ted.com/talks/view/id/,1710,http://www.ted.com/talks/view/id/1710,Freeman Hrabowski,4 pillars of college success in science,"At age 12, Freeman Hrabowski marched with Martin Luther King. Now he's president of the University of Maryland, Baltimore County (UMBC), where he works to create an environment that helps under-represented students -- specifically African-American, Latino and low-income learners -- get degrees in math and science. He shares the four pillars of UMBC's approach.",February-13,TED2013,0:15:10,4/8/13,"race,math,education,medical research,psychology,curiosity,social change,history,inequality,science,engineering,technology,community",,
http://www.ted.com/talks/view/id/,1709,http://www.ted.com/talks/view/id/1709,Keller Rinaudo,A mini robot -- powered by your phone,"Your smartphone may feel like a friend -- but a true friend would give you a smile once in a while. At TED2013, Keller Rinaudo demos Romo, the smartphone-powered mini robot who can motor along with you on a walk, slide you a cup of coffee across the table, and react to you with programmable expressions.",February-13,TED2013,0:05:50,4/9/13,"robots,technology",,
http://www.ted.com/talks/view/id/,1706,http://www.ted.com/talks/view/id/1706,Dan Ariely,What makes us feel good about our work?,"What motivates us to work? Contrary to conventional wisdom, it isn't just money. But it's not exactly joy either. It seems that most of us thrive by making constant progress and feeling a sense of purpose. Behavioral economist Dan Ariely presents two eye-opening experiments that reveal our unexpected and nuanced attitudes toward meaning in our work.",October-12,TEDxRiodelaPlata,0:20:26,4/10/13,"behavioral economics,productivity,motivation,TEDx,leadership,work,business",,
http://www.ted.com/talks/view/id/,1711,http://www.ted.com/talks/view/id/1711,Eric Dishman,Health care should be a team sport,"When Eric Dishman was in college, doctors told him he had 2 to 3 years to live. That was a long time ago. Now, Dishman puts his experience and his expertise as a medical tech specialist together to suggest a bold idea for reinventing health care -- by putting the patient at the center of a treatment team.",March-13,TED@Intel,0:15:59,4/11/13,"heart health,health care,technology",,
http://www.ted.com/talks/view/id/,1712,http://www.ted.com/talks/view/id/1712,Laura Snyder,The Philosophical Breakfast Club,"In 1812, four men at Cambridge University met for breakfast. What began as an impassioned meal grew into a new scientific revolution, in which these men -- who called themselves ""natural philosophers"" until they later coined ""scientist"" -- introduced four major principles into scientific inquiry. Historian and philosopher Laura Snyder tells their intriguing story.",June-12,TEDGlobal 2012,0:12:34,4/12/13,"philosophy,math,computers,science and art,physics,culture,activism,innovation,history,science,storytelling,technology",,
http://www.ted.com/talks/view/id/,1713,http://www.ted.com/talks/view/id/1713,Rose George,Let's talk crap. Seriously.,"It's 2013, yet 2.5 billion people in the world have no access to a basic sanitary toilet. And when there's no loo, where do you poo? In the street, probably near your water and food sources -- causing untold death and disease from contamination. Get ready for a blunt, funny, powerful talk from journalist Rose George about a once-unmentionable problem.",February-13,TED2013,0:14:01,4/15/13,"smell,water,health,global issues,big problems,sanitation",,
http://www.ted.com/talks/view/id/,1714,http://www.ted.com/talks/view/id/1714,Thomas Insel,Toward a new understanding of mental illness,"Today, thanks to better early detection, there are 63% fewer deaths from heart disease than there were just a few decades ago. Thomas Insel, the director of the National Institute of Mental Health, wonders: Could we do the same for depression and schizophrenia? The first step in this new avenue of research, he says, is a crucial reframing: for us to stop thinking about ""mental disorders"" and start understanding them as ""brain disorders.""",January-13,TEDxCaltech,0:13:03,4/16/13,"depression,mental health,neuroscience,health,brain,TEDx",,
http://www.ted.com/talks/view/id/,1715,http://www.ted.com/talks/view/id/1715,Joshua Prager,In search of the man who broke my neck,"When Joshua Prager was 19, a devastating bus accident left him a hemiplegic. He returned to Israel twenty years later to find the driver who turned his world upside down. In this mesmerizing tale of their meeting, Prager probes deep questions of nature, nurture, self-deception and identity.",February-13,TED2013,0:18:30,4/17/13,"anthropology,disability,storytelling,writing",,
http://www.ted.com/talks/view/id/,1717,http://www.ted.com/talks/view/id/1717,Andres Lozano,"Parkinson's, depression and the switch that might turn them off","Deep brain stimulation is becoming very precise. This technique allows surgeons to place electrodes in almost any area of the brain, and turn them up or down -- like a radio dial or thermostat -- to correct dysfunction. Andres Lozano offers a dramatic look at emerging techniques, in which a woman with Parkinson's instantly stops shaking and brain areas eroded by Alzheimer's are brought back to life.",January-13,TEDxCaltech,0:15:34,4/18/13,"depression,mental health,neuroscience,health care,brain,TEDx",,
http://www.ted.com/talks/view/id/,1716,http://www.ted.com/talks/view/id/1716,BLACK,My journey to yo-yo mastery,"Remember the days you struggled just to make a yo-yo spin, and if you were really fancy, to ""walk the dog"" ? You ain_t seen nothin_ yet. Japanese yo-yo world champion BLACK tells the inspiring story of finding his life's passion, and gives an awesome performance that will make you want to pull your yo-yo back out of the closet.",February-13,TED2013,0:10:28,4/19/13,"toy,dance,entertainment,performance",,
http://www.ted.com/talks/view/id/,1718,http://www.ted.com/talks/view/id/1718,John McWhorter,Txtng is killing language. JK!!!,"Does texting mean the death of good writing skills? John McWhorter posits that there_s much more to texting -- linguistically, culturally -- than it seems, and it_s all good news.",February-13,TED2013,0:13:48,4/22/13,"sociology,culture,language,technology",,
http://www.ted.com/talks/view/id/,1720,http://www.ted.com/talks/view/id/1720,Erik Brynjolfsson,The key to growth? Race with the machines,"As machines take on more jobs, many find themselves out of work or with raises indefinitely postponed. Is this the end of growth? No, says Erik Brynjolfsson -- it_s simply the growing pains of a radically reorganized economy. A riveting case for why big innovations are ahead of us É_› if we think of computers as our teammates. Be sure to watch the opposing viewpoint from Robert Gordon.",February-13,TED2013,0:11:56,4/23/13,"economics,work,technology,business",,
http://www.ted.com/talks/view/id/,1719,http://www.ted.com/talks/view/id/1719,Robert Gordon,"The death of innovation, the end of growth","The US economy has been expanding wildly for two centuries. Are we witnessing the end of growth? Economist Robert Gordon lays out 4 reasons US growth may be slowing, detailing factors like epidemic debt and growing inequality, which could move the US into a period of stasis we can't innovate our way out of. Be sure to watch the opposing viewpoint from Erik Brynjolfsson.",February-13,TED2013,0:12:14,4/23/13,"economics,innovation,global issues,technology",,
http://www.ted.com/talks/view/id/,1723,http://www.ted.com/talks/view/id/1723,Michael Stevens,How much does a video weigh?,"What color is a mirror? How much does a video weigh? Michael Stevens, creator of the popular educational YouTube channel Vsauce, spends his day asking quirky questions like these. In this talk he shows how asking the right -- seemingly silly -- questions can make incredibly effective lessons.",February-13,TED-Ed,0:07:21,4/24/13,"TED-Ed,computers,education,physics,science,humor,technology,Internet",,
http://www.ted.com/talks/view/id/,1724,http://www.ted.com/talks/view/id/1724,Jennifer Healey,"If cars could talk, accidents might be avoidable","When we drive, we get into a glass bubble, lock the doors and press the accelerator, relying on our eyes to guide us -- even though we can only see the few cars ahead of and behind us. But what if cars could share data with each other about their position and velocity, and use predictive models to calculate the safest routes for everyone on the road? Jennifer Healey imagines a world without car accidents.",March-13,TED@Intel,0:09:00,4/25/13,"cars,technology",,
http://www.ted.com/talks/view/id/,1725,http://www.ted.com/talks/view/id/1725,David Pogue,10 top time-saving tech tips,"Tech columnist David Pogue shares 10 simple, clever tips for computer, web, smartphone and camera users. And yes, you may know a few of these already -- but there's probably at least one you don't.",February-13,TED2013,0:05:44,4/26/13,"culture,technology",,
http://www.ted.com/talks/view/id/,1726,http://www.ted.com/talks/view/id/1726,Nilofer Merchant,Got a meeting? Take a walk,"Nilofer Merchant suggests a small idea that just might have a big impact on your life and health: Next time you have a one-on-one meeting, make it into a ""walking meeting"" -- and let ideas flow while you walk and talk.",February-13,TED2013,0:03:28,4/29/13,"health,business,communication",,
http://www.ted.com/talks/view/id/,1727,http://www.ted.com/talks/view/id/1727,Taylor Wilson,My radical plan for small nuclear fission reactors,"Taylor Wilson was 14 when he built a nuclear fusion reactor in his parents' garage. Now 19, he returns to the TED stage to present a new take on an old topic: fission. Wilson, who has won backing to create a company to realize his vision, explains why he's so excited about his innovative design for small modular fission reactors -- and why it could be the next big step in solving the global energy crisis.",February-13,TED2013,0:12:53,4/30/13,"nuclear energy,youth,chemistry,alternative energy,space,invention,physics,energy,innovation,science,engineering,future,sustainability,technology",,
http://www.ted.com/talks/view/id/,1729,http://www.ted.com/talks/view/id/1729,Sebasti«úo Salgado,The silent drama of photography,"Economics PhD Sebasti«úo Salgado only took up photography in his 30s, but the discipline became an obsession. His years-long projects beautifully capture the human side of a global story that all too often involves death, destruction or decay. Here, he tells a deeply personal story of the craft that nearly killed him, and shows breathtaking images from his latest work, Genesis, which documents the world's forgotten people and places.",February-13,TED2013,0:16:53,5/1/13,"Brazil,photography,activism,environment,global issues",,
http://www.ted.com/talks/view/id/,1730,http://www.ted.com/talks/view/id/1730,Juan Enriquez,"Your online life, permanent as a tattoo","What if Andy Warhol had it wrong, and instead of being famous for 15 minutes, we_re only anonymous for that long? In this short talk, Juan Enriquez looks at the surprisingly permanent effects of digital sharing on our personal privacy. He shares insight from the ancient Greeks to help us deal with our new ""digital tattoos.""",February-13,TED2013,0:05:57,5/2/13,"TED Brain Trust,social media,culture,security,technology",,
http://www.ted.com/talks/view/id/,1728,http://www.ted.com/talks/view/id/1728,Rita Pierson,Every kid needs a champion,"Rita Pierson, a teacher for 40 years, once heard a colleague say, ""They don't pay me to like the kids."" Her response: ""Kids don't learn from people they don't like.'"" A rousing call to educators to believe in their students and actually connect with them on a real, human, personal level.",April-13,TED Talks Education,0:07:48,5/3/13,"education,motivation,children,teaching",,
http://www.ted.com/talks/view/id/,1735,http://www.ted.com/talks/view/id/1735,Timothy Bartik,The economic case for preschool,"In this well-argued talk, Timothy Bartik makes the macro-economic case for preschool education -- and explains why you should be happy to invest in it, even if you don't have kids that age (or kids at all). The economic benefits of well-educated kids, it turns out, go well beyond the altruistic.",September-12,TEDxMiamiUniversity,0:15:45,5/6/13,"economics,education,TEDx,culture,business",,
http://www.ted.com/talks/view/id/,1736,http://www.ted.com/talks/view/id/1736,ShaoLan,Learn to read Chinese ... with ease!,"For foreigners, learning to speak Chinese is a hard task. But learning to read the beautiful, often complex characters of the Chinese written language may be less difficult. ShaoLan walks through a simple lesson in recognizing the ideas behind the characters and their meaning -- building from a few simple forms to more complex concepts. Call it Chineasy.",February-13,TED2013,0:06:10,5/7/13,"china,education,language",,
http://www.ted.com/talks/view/id/,1739,http://www.ted.com/talks/view/id/1739,Bill Gates,Teachers need real feedback,"Until recently, many teachers only got one word of feedback a year: ""satisfactory."" And with no feedback, no coaching, there's just no way to improve. Bill Gates suggests that even great teachers can get better with smart feedback -- and lays out a program from his foundation to bring it to every classroom.",April-13,TED Talks Education,0:10:24,5/8/13,"TED Brain Trust,education,culture,teaching,global issues",,
http://www.ted.com/talks/view/id/,1732,http://www.ted.com/talks/view/id/1732,Geoffrey Canada,Our failing schools. Enough is enough!,"Why, why, why does our education system look so similar to the way it did 50 years ago? Millions of students were failing then, as they are now -- and it_s because we_re clinging to a business model that clearly doesn_t work. Education advocate Geoffrey Canada dares the system to look at the data, think about the customers and make systematic shifts in order to help greater numbers of kids excel.",April-13,TED Talks Education,0:17:07,5/8/13,"education,children,business",,
http://www.ted.com/talks/view/id/,1737,http://www.ted.com/talks/view/id/1737,Malcolm London,"""High School Training Ground""","Young poet, educator and activist Malcolm London performs his stirring poem about life on the front lines of high school. He tells of the ""oceans of adolescence"" who come to school ""but never learn to swim,"" of ""masculinity mimicked by men who grew up with no fathers."" Beautiful, lyrical, chilling.",April-13,TED Talks Education,0:03:00,5/8/13,"poetry,education",,
http://www.ted.com/talks/view/id/,1734,http://www.ted.com/talks/view/id/1734,Pearl Arredondo,"My story, from gangland daughter to star teacher","Pearl Arredondo grew up in East Los Angeles, the daughter of a high-ranking gang member who was in and out of jail. Many teachers wrote her off as having a problem with authority. Now a teacher herself, she's creating a different kind of school and telling students her story so that they know it's okay if sometimes homework isn't the first thing on their minds.",April-13,TED Talks Education,0:08:03,5/8/13,"education,children,teaching",,
http://www.ted.com/talks/view/id/,1731,http://www.ted.com/talks/view/id/1731,Ramsey Musallam,3 rules to spark learning,"It took a life-threatening condition to jolt chemistry teacher Ramsey Musallam out of ten years of ""pseudo-teaching"" to understand the true role of the educator: to cultivate curiosity. In a fun and personal talk, Musallam gives 3 rules to spark imagination and learning, and get students excited about how the world works.",April-13,TED Talks Education,0:06:29,5/8/13,"student,chemistry,education,curiosity,social change,science,teaching,creativity,technology",,
http://www.ted.com/talks/view/id/,1733,http://www.ted.com/talks/view/id/1733,Angela Lee Duckworth,Grit: The power of passion and perseverance,"Leaving a high-flying job in consulting, Angela Lee Duckworth took a job teaching math to seventh graders in a New York public school. She quickly realized that IQ wasn't the only thing separating the successful students from those who struggled. Here, she explains her theory of ""grit"" as a predictor of success.",April-13,TED Talks Education,0:06:12,5/9/13,"success,education,psychology,business",,
http://www.ted.com/talks/view/id/,1738,http://www.ted.com/talks/view/id/1738,Ken Robinson,How to escape education's death valley,"Sir Ken Robinson outlines 3 principles crucial for the human mind to flourish -- and how current education culture works against them. In a funny, stirring talk he tells us how to get out of the educational ""death valley"" we now face, and how to nurture our youngest generations with a climate of possibility.",April-13,TED Talks Education,0:19:11,5/10/13,"testing,student,education,culture,teaching",,
http://www.ted.com/talks/view/id/,1741,http://www.ted.com/talks/view/id/1741,Meg Jay,Why 30 is not the new 20,"Clinical psychologist Meg Jay has a bold message for twentysomethings: Contrary to popular belief, your 20s are not a throwaway decade. In this provocative talk, Jay says that just because marriage, work and kids are happening later in life, doesn_t mean you can_t start planning now. She gives 3 pieces of advice for how twentysomethings can re-claim adulthood in the defining decade of their lives.",February-13,TED2013,0:14:49,5/13/13,"youth,goal-setting,culture,aging",,
http://www.ted.com/talks/view/id/,1742,http://www.ted.com/talks/view/id/1742,Maria Bezaitis,Why we need strangeness,"In our digital world, social relations have become mediated by data. Without even realizing it, we're barricading ourselves against strangeness -- people and ideas that don't fit the patterns of who we already know, what we already like and where we've already been. Maria Bezaitis makes a bold call for technology to deliver us to what and who we need, even if it's unfamiliar and strange.",March-13,TED@Intel,0:08:00,5/14/13,"sociology,culture,technology,data",,
http://www.ted.com/talks/view/id/,1721,http://www.ted.com/talks/view/id/1721,Liu Bolin,The invisible man,"Can a person disappear in plain sight? That's the question Liu Bolin's remarkable work seems to ask. The Beijing-based artist is sometimes called ""The Invisible Man"" because in nearly all his art, Bolin is front and center -- and completely unseen. He aims to draw attention to social and political issues by dissolving into the background.",February-13,TED2013,0:07:46,5/15/13,"photography,china,politics,identity,global issues,art",,
http://www.ted.com/talks/view/id/,1743,http://www.ted.com/talks/view/id/1743,Jay Silver,"Hack a banana, make a keyboard!","Why can't two slices of pizza be used as a slide clicker? Why shouldn't you make music with ketchup? In this charming talk, inventor Jay Silver talks about the urge to play with the world around you. He shares some of his messiest inventions, and demos MaKey MaKey, a kit for hacking everyday objects.",April-13,TEDSalon NY2013,0:13:15,5/16/13,"toy,invention,creativity,technology",,
http://www.ted.com/talks/view/id/,1745,http://www.ted.com/talks/view/id/1745,Sergey Brin,Why Google Glass?,"It's not a demo, more of a philosophical argument: Why did Sergey Brin and his team at Google want to build an eye-mounted camera/computer, codenamed Glass? Onstage at TED2013, Brin calls for a new way of seeing our relationship with our mobile computers -- not hunched over a screen but meeting the world heads-up.",February-13,TED2013,0:07:15,5/17/13,"TED Brain Trust,interface design,culture,design,technology",,
http://www.ted.com/talks/view/id/,1746,http://www.ted.com/talks/view/id/1746,Peter Singer,The why and how of effective altruism,"If you're lucky enough to live without want, it's a natural impulse to be altruistic to others. But, asks philosopher Peter Singer, what's the most effective way to give? He talks through some surprising thought experiments to help you balance emotion and practicality -- and make the biggest impact with whatever you can share. NOTE: Starting at 0:30, this talk contains 30 seconds of graphic footage.",February-13,TED2013,0:17:19,5/20/13,"philanthropy,philosophy,social change,global issues",,
http://www.ted.com/talks/view/id/,1747,http://www.ted.com/talks/view/id/1747,Phil Hansen,Embrace the shake,"In art school, Phil Hansen developed an unruly tremor in his hand that kept him from creating the pointillist drawings he loved. Hansen was devastated, floating without a sense of purpose. Until a neurologist made a simple suggestion: embrace this limitation ... and transcend it.",February-13,TED2013,0:10:01,5/21/13,"disability,personal growth,art",,
http://www.ted.com/talks/view/id/,1744,http://www.ted.com/talks/view/id/1744,Judy MacDonald Johnston,Prepare for a good end of life,"Thinking about death is frightening, but planning ahead is practical and leaves more room for peace of mind in our final days. In a solemn, thoughtful talk, Judy MacDonald Johnston shares 5 practices for planning for a good end of life.",February-13,TED2013,0:06:03,5/22/13,"death,culture,aging,humanity,life",,
http://www.ted.com/talks/view/id/,1749,http://www.ted.com/talks/view/id/1749,Alastair Parvin,Architecture for the people by the people,"Designer Alastair Parvin presents a simple but provocative idea: what if, instead of architects creating buildings for those who can afford to commission them, regular citizens could design and build their own houses? The concept is at the heart of WikiHouse, an open source construction kit that means just about anyone can build a house, anywhere.",February-13,TED2013,0:13:11,5/23/13,"open-source,architecture,infrastructure,design",,
http://www.ted.com/talks/view/id/,1750,http://www.ted.com/talks/view/id/1750,Ji-Hae Park,"The violin, and my dark night of the soul","In her quest to become a world-famous violinist, Ji-Hae Park fell into a severe depression. Only music was able to lift her out again -- showing her that her goal needn_t be to play lofty concert halls, but instead to bring the wonder of the instrument to as many people as possible.",February-13,TED2013,0:12:41,5/24/13,"live music,music,entertainment,performance,creativity",,
http://www.ted.com/talks/view/id/,1752,http://www.ted.com/talks/view/id/1752,Paola Antonelli,Why I brought Pac-Man to MoMA,"When the Museum of Modern Art's senior curator of architecture and design announced the acquisition of 14 video games in 2012, ""all hell broke loose."" In this far-ranging, entertaining, and deeply insightful talk, Paola Antonelli explains why she's delighted to challenge preconceived ideas about art and galleries, and describes her burning wish to help establish a broader understanding of design.",May-13,TEDSalon NY2013,0:18:42,5/28/13,"gaming,museums,design,art",,
http://www.ted.com/talks/view/id/,1753,http://www.ted.com/talks/view/id/1753,Jackson Katz,Violence against women--it's a men's issue,"Domestic violence and sexual abuse are often called ""women_s issues."" But in this bold, blunt talk, Jackson Katz points out that these are intrinsically men_s issues -- and shows how these violent behaviors are tied to definitions of manhood. A clarion call for us all -- women and men -- to call out unacceptable behavior and be leaders of change.",November-12,TEDxFiDiWomen,0:17:40,5/29/13,"yesallwomen,feminism,men,TEDx,violence,women",,
http://www.ted.com/talks/view/id/,1751,http://www.ted.com/talks/view/id/1751,Hendrik Poinar,Bring back the woolly mammoth!,"It_s the dream of kids all around the world to see giant beasts walk the Earth again. Could -- and should -- that dream be realized? Hendrik Poinar talks about the next big thing: the quest to engineer a creature that looks very much like our furry friend, the woolly mammoth. The first step, to sequence the woolly genome, is nearly complete. And it_s huge.",March-13,TEDxDeExtinction,0:10:22,5/30/13,"deextinction,anthropology,evolution,TEDx,animals",,
http://www.ted.com/talks/view/id/,1755,http://www.ted.com/talks/view/id/1755,Lisa Bu,How books can open your mind,"What happens when a dream you've held since childhood É_› doesn't come true? As Lisa Bu adjusted to a new life in the United States, she turned to books to expand her mind and create a new path for herself. She shares her unique approach to reading in this lovely, personal talk about the magic of books.",February-13,TED2013,0:06:16,5/31/13,"literature,library,culture,entertainment,creativity",,
http://www.ted.com/talks/view/id/,1756,http://www.ted.com/talks/view/id/1756,Andrew Solomon,"Love, no matter what","What is it like to raise a child who's different from you in some fundamental way (like a prodigy, or a differently abled kid, or a criminal)? In this quietly moving talk, writer Andrew Solomon shares what he learned from talking to dozens of parents -- asking them: What's the line between unconditional love and unconditional acceptance?",April-13,TEDMED 2013,0:23:27,6/3/13,"love,mental health,family,disability,culture,children",,
http://www.ted.com/talks/view/id/,1754,http://www.ted.com/talks/view/id/1754,Alex Laskey,How behavioral science can lower your energy bill,"What's a proven way to lower your energy costs? Would you believe: learning what your neighbor pays. Alex Laskey shows how a quirk of human behavior can make us all better, wiser energy users, with lower bills to prove it.",February-13,TED2013,0:08:11,6/4/13,"behavioral economics,psychology,energy",,
http://www.ted.com/talks/view/id/,1757,http://www.ted.com/talks/view/id/1757,Anas Aremeyaw Anas,"How I named, shamed and jailed",Journalist Anas Aremeyaw Anas has broken dozens of stories of corruption and organized crime all over Ghana -- without ever revealing his identity. In this talk (in which his face remains hidden) Anas shows grisly footage from some of his investigations and demonstrates the importance of facing injustice.,February-13,TED2013,0:12:46,6/5/13,"corruption,crime,Africa,global issues,journalism",,
http://www.ted.com/talks/view/id/,1758,http://www.ted.com/talks/view/id/1758,Denise Herzing,Could we speak the language of dolphins?,"For 28 years, Denise Herzing has spent five months each summer living with a pod of Atlantic spotted dolphins, following three generations of family relationships and behaviors. It's clear they are communicating with one another -- but is it language? Could humans use it too? She shares a fascinating new experiment to test this idea.",February-13,TED2013,0:14:38,6/6/13,"cognitive science,neuroscience,oceans,computers,intelligence,biology,brain,language,speech,science,animals,communication",,
http://www.ted.com/talks/view/id/,1760,http://www.ted.com/talks/view/id/1760,Martin Villeneuve,How I made an impossible film,"Canadian filmmaker Martin Villeneuve talks about ""Mars et Avril,"" the sci-fi spectacular he made with virtually no money over a seven-year stretch. In this charming talk, he explains the various ways he overcame financial and logistical constraints to produce his unique and inventive vision of the future.",February-13,TED2013,0:10:55,6/7/13,"economics,film,entertainment,creativity",,
http://www.ted.com/talks/view/id/,1759,http://www.ted.com/talks/view/id/1759,Andrew McAfee,What will future jobs look like?,"Economist Andrew McAfee suggests that, yes, probably, droids will take our jobs -- or at least the kinds of jobs we know now. In this far-seeing talk, he thinks through what future jobs might look like, and how to educate coming generations to hold them.",February-13,TED2013,0:14:15,6/10/13,"robots,economics,work",,
http://www.ted.com/talks/view/id/,1764,http://www.ted.com/talks/view/id/1764,Raffaello D'Andrea,The astounding athletic power of quadcopters,"In a robot lab at TEDGlobal, Raffaello D'Andrea demos his flying quadcopters: robots that think like athletes, solving physical problems with algorithms that help them learn. In a series of nifty demos, D'Andrea show drones that play catch, balance and make decisions together -- and watch out for an I-want-this-now demo of Kinect-controlled quads.",June-13,TEDGlobal 2013,0:16:08,6/11/13,"robots,drones,technology",,
